ann_id,work,source_dataset,annotation_type,text,text_clean,t_start,t_end,clip_id,verb,noun,verb_category,split,task,llm_type,which,alt_description,env_table,env_position,env_background,n_objects
test/put_toothpaste_on_toothbrush/18,EgoDex,EgoDex,task-instruction,"Take toothbrush from black cup, unscrew toothpaste cap, put toothpaste on toothbrush, screw cap back on toothpaste, put toothpaste down, and put toothbrush back into black cup.","take toothbrush from black cup, unscrew toothpaste cap, put toothpaste on toothbrush, screw cap back on toothpaste, put toothpaste down, and put toothbrush back into black cup.",,,put_toothpaste_on_toothbrush,put,toothpaste,put,test,put_toothpaste_on_toothbrush,reset-free,1,None,,sitting,white,3
test/put_toothpaste_on_toothbrush/3,EgoDex,EgoDex,task-instruction,"Take toothbrush from black cup, unscrew toothpaste cap, put toothpaste on toothbrush, screw cap back on toothpaste, put toothpaste down, and put toothbrush back into black cup.","take toothbrush from black cup, unscrew toothpaste cap, put toothpaste on toothbrush, screw cap back on toothpaste, put toothpaste down, and put toothbrush back into black cup.",,,put_toothpaste_on_toothbrush,put,toothpaste,put,test,put_toothpaste_on_toothbrush,reset-free,1,None,,sitting,white,3
test/put_toothpaste_on_toothbrush/5,EgoDex,EgoDex,task-instruction,"Take toothbrush from red cup, unscrew toothpaste cap, put toothpaste on toothbrush, screw cap back on toothpaste, put toothpaste down, and put toothbrush back into red cup.","take toothbrush from red cup, unscrew toothpaste cap, put toothpaste on toothbrush, screw cap back on toothpaste, put toothpaste down, and put toothbrush back into red cup.",,,put_toothpaste_on_toothbrush,put,toothpaste,put,test,put_toothpaste_on_toothbrush,reset-free,1,None,,sitting,blue,3
test/rake_smooth_zen_garden/10,EgoDex,EgoDex,task-instruction,"Rake linear and wavy patterns around the zen garden box filled with sand using a mini rake, avoiding the mini statue and mini shrine placed inside, on a metal tablecloth with a white background.","rake linear and wavy patterns around the zen garden box filled with sand using a mini rake, avoiding the mini statue and mini shrine placed inside, on a metal tablecloth with a white background.",,,rake_smooth_zen_garden,rake,zen garden box,rake,test,rake_smooth_zen_garden,reset,1,None,,sitting,white,5
test/rake_smooth_zen_garden/7,EgoDex,EgoDex,task-instruction,"Rake linear, circular, and wavy patterns around the zen garden box filled with sand using a mini rake, avoiding the mini statue and mini rock, on a metal tablecloth with a white background.","rake linear, circular, and wavy patterns around the zen garden box filled with sand using a mini rake, avoiding the mini statue and mini rock, on a metal tablecloth with a white background.",,,rake_smooth_zen_garden,rake,zen garden box,rake,test,rake_smooth_zen_garden,reset,1,None,,sitting,white,5
test/roll_ball/2,EgoDex,EgoDex,task-instruction,Roll the red ball across the green tablecloth while sitting against a white background.,roll the red ball across the green tablecloth while sitting against a white background.,,,roll_ball,roll,red ball,roll,test,roll_ball,reset,1,None,,sitting,white,2
test/scoop_dump_ice/10,EgoDex,EgoDex,task-instruction,Scoop ice cubes from the tray into the cup using the scooper.,scoop ice cubes from the tray into the cup using the scooper.,,,scoop_dump_ice,scoop,cup,scoop,test,scoop_dump_ice,reversible,1,Dump ice cubes from the cup back into the tray using the scooper.,wood,sitting,pink,4
test/scoop_dump_ice/11,EgoDex,EgoDex,task-instruction,Scoop ice cubes from the tray into the cup using the scooper.,scoop ice cubes from the tray into the cup using the scooper.,,,scoop_dump_ice,scoop,cup,scoop,test,scoop_dump_ice,reversible,1,Dump ice cubes from the cup back into the tray using the scooper.,,sitting,pink,4
test/scoop_dump_ice/12,EgoDex,EgoDex,task-instruction,Dump ice cubes from the cup back into the tray using the scooper.,dump ice cubes from the cup back into the tray using the scooper.,,,scoop_dump_ice,dump,cup,dump,test,scoop_dump_ice,reversible,2,Scoop ice cubes from the tray into the cup using the scooper.,,sitting,pink,4
test/scoop_dump_ice/16,EgoDex,EgoDex,task-instruction,Scoop ice cubes from the tray into the cup using the scooper.,scoop ice cubes from the tray into the cup using the scooper.,,,scoop_dump_ice,scoop,cup,scoop,test,scoop_dump_ice,reversible,1,Dump ice cubes from the cup back into the tray using the scooper.,wood,sitting,pink,4
test/scoop_dump_ice/22,EgoDex,EgoDex,task-instruction,Dump ice cubes from the cup back into the tray using the scooper.,dump ice cubes from the cup back into the tray using the scooper.,,,scoop_dump_ice,dump,cup,dump,test,scoop_dump_ice,reversible,2,Scoop ice cubes from the tray into the cup using the scooper.,,sitting,pink,4
test/scoop_dump_ice/29,EgoDex,EgoDex,task-instruction,Scoop ice cubes from the tray into the cup using the scooper.,scoop ice cubes from the tray into the cup using the scooper.,,,scoop_dump_ice,scoop,cup,scoop,test,scoop_dump_ice,reversible,1,Dump ice cubes from the cup back into the tray using the scooper.,wood,sitting,pink,4
test/scoop_dump_ice/44,EgoDex,EgoDex,task-instruction,Dump ice cubes from the cup back into the tray.,dump ice cubes from the cup back into the tray.,,,scoop_dump_ice,dump,cup,dump,test,scoop_dump_ice,reversible,2,Scoop ice cubes from the tray into the cup.,,sitting,pink,4
test/scoop_dump_ice/53,EgoDex,EgoDex,task-instruction,Dump ice cubes from the cup back into the tray using the scooper.,dump ice cubes from the cup back into the tray using the scooper.,,,scoop_dump_ice,dump,cup,dump,test,scoop_dump_ice,reversible,2,Scoop ice cubes from the tray into the cup using the scooper.,,sitting,pink,4
test/scoop_dump_ice/59,EgoDex,EgoDex,task-instruction,Dump ice cubes from the cup back into the tray using the scooper.,dump ice cubes from the cup back into the tray using the scooper.,,,scoop_dump_ice,dump,cup,dump,test,scoop_dump_ice,reversible,2,Scoop ice cubes from the tray into the cup using the scooper.,wood,sitting,pink,4
test/screw_unscrew_allen_fixture/3,EgoDex,EgoDex,task-instruction,Screw the screw into the fixture using an allen key while sitting at a table with a blue tablecloth and pink background.,screw the screw into the fixture using an allen key while sitting at a table with a blue tablecloth and pink background.,,,screw_unscrew_allen_fixture,screw,screw,screw,test,screw_unscrew_allen_fixture,reversible,1,Unscrew the screw from the fixture using an allen key while sitting at a table with a blue tablecloth and pink background.,,sitting,pink,3
test/screw_unscrew_bottle_cap/0,EgoDex,EgoDex,task-instruction,Screw the cap back onto the metal water bottle placed on a wooden table.,screw the cap back onto the metal water bottle placed on a wooden table.,,,screw_unscrew_bottle_cap,unscrew,metal water bottle,unscrew,test,screw unscrew bottle cap,reversible,2,Unscrew the cap from the metal water bottle placed on a wooden table.,wood,sitting,white,2
test/screw_unscrew_bottle_cap/10,EgoDex,EgoDex,task-instruction,Unscrew the cap from the coke bottle placed on a wooden table while sitting against a white background.,unscrew the cap from the coke bottle placed on a wooden table while sitting against a white background.,,,screw_unscrew_bottle_cap,screw,bottle,screw,test,screw unscrew bottle cap,reversible,1,Screw the cap back onto the coke bottle placed on a wooden table while sitting against a white background.,wood,sitting,white,3
test/screw_unscrew_bottle_cap/13,EgoDex,EgoDex,task-instruction,Screw the cap back onto the Gatorade bottle placed on the wooden table.,screw the cap back onto the gatorade bottle placed on the wooden table.,,,screw_unscrew_bottle_cap,unscrew,gatorade,unscrew,test,screw unscrew bottle cap,reversible,2,Unscrew the cap from the Gatorade bottle placed on the wooden table.,wood,sitting,white,3
test/screw_unscrew_bottle_cap/17,EgoDex,EgoDex,task-instruction,Unscrew the cap from the metal water bottle placed on the wooden table.,unscrew the cap from the metal water bottle placed on the wooden table.,,,screw_unscrew_bottle_cap,screw,metal water bottle,screw,test,screw unscrew bottle cap,reversible,1,Screw the cap back onto the metal water bottle placed on the wooden table.,wood,sitting,white,2
test/screw_unscrew_bottle_cap/19,EgoDex,EgoDex,task-instruction,Unscrew the cap from the Gatorade bottle placed on the wooden table.,unscrew the cap from the gatorade bottle placed on the wooden table.,,,screw_unscrew_bottle_cap,screw,bottle cap,screw,test,screw unscrew bottle cap,reversible,1,Screw the cap back onto the Gatorade bottle placed on the wooden table.,wood,sitting,white,2
test/screw_unscrew_bottle_cap/2,EgoDex,EgoDex,task-instruction,Screw the metal water bottle cap back on while sitting at a wooden table with a white background.,screw the metal water bottle cap back on while sitting at a wooden table with a white background.,,,screw_unscrew_bottle_cap,unscrew,metal water bottle,unscrew,test,screw unscrew bottle cap,reversible,2,Unscrew the metal water bottle cap while sitting at a wooden table with a white background.,wood,sitting,white,2
test/screw_unscrew_bottle_cap/20,EgoDex,EgoDex,task-instruction,Unscrew the cap from the Gatorade bottle placed on the wooden table.,unscrew the cap from the gatorade bottle placed on the wooden table.,,,screw_unscrew_bottle_cap,screw,gatorade,screw,test,screw unscrew bottle cap,reversible,1,Screw the cap back onto the Gatorade bottle placed on the wooden table.,wood,sitting,white,3
